Date,Product_ID,Category,Sales_Volume,Is_Promotion,Is_Holiday,Event_Name,Stock_Level,Day_of_Week,Month,Prev_Day_Sales,Prev_Week_Sales,Rolling_Mean_7
2025-01-17,PROD_104,Beauty,65,0,0,None,810,4,1,78.0,71.0,76.28571428571429
2025-01-18,PROD_104,Beauty,96,0,0,None,363,5,1,65.0,104.0,75.14285714285714
2025-01-19,PROD_104,Beauty,117,0,0,None,272,6,1,96.0,86.0,79.57142857142857
2025-01-20,PROD_104,Beauty,65,0,0,None,329,0,1,117.0,66.0,79.42857142857143
2025-01-21,PROD_104,Beauty,69,0,0,None,686,1,1,65.0,77.0,78.28571428571429
2025-01-22,PROD_104,Beauty,74,0,0,None,868,2,1,69.0,58.0,80.57142857142857
2025-01-23,PROD_104,Beauty,74,0,0,None,288,3,1,74.0,78.0,80.0
2025-01-24,PROD_104,Beauty,75,0,0,None,987,4,1,74.0,65.0,81.42857142857143
2025-01-25,PROD_104,Beauty,118,0,0,None,574,5,1,75.0,96.0,84.57142857142857
2025-01-26,PROD_104,Beauty,82,0,0,None,298,6,1,118.0,117.0,79.57142857142857
2025-01-27,PROD_104,Beauty,80,0,0,None,925,0,1,82.0,65.0,81.71428571428571
2025-01-28,PROD_104,Beauty,75,0,0,None,666,1,1,80.0,69.0,82.57142857142857
2025-01-29,PROD_104,Beauty,72,0,0,None,691,2,1,75.0,74.0,82.28571428571429
2025-01-30,PROD_104,Beauty,73,0,0,None,382,3,1,72.0,74.0,82.14285714285714
2025-01-31,PROD_104,Beauty,80,0,0,None,741,4,1,73.0,75.0,82.85714285714286
2025-02-01,PROD_104,Beauty,119,0,0,None,343,5,2,80.0,118.0,83.0
2025-02-02,PROD_104,Beauty,98,0,0,None,472,6,2,119.0,82.0,85.28571428571429
2025-02-03,PROD_104,Beauty,93,0,0,None,206,0,2,98.0,80.0,87.14285714285714
2025-02-04,PROD_104,Beauty,62,0,0,None,414,1,2,93.0,75.0,85.28571428571429
2025-02-05,PROD_104,Beauty,72,0,0,None,325,2,2,62.0,72.0,85.28571428571429
2025-02-06,PROD_104,Beauty,90,0,0,None,737,3,2,72.0,73.0,87.71428571428571
2025-02-07,PROD_104,Beauty,68,0,0,None,681,4,2,90.0,80.0,86.0
2025-02-08,PROD_104,Beauty,113,0,0,None,383,5,2,68.0,119.0,85.14285714285714
2025-02-09,PROD_104,Beauty,97,0,0,None,527,6,2,113.0,98.0,85.0
2025-02-10,PROD_104,Beauty,77,0,0,None,526,0,2,97.0,93.0,82.71428571428571
2025-02-11,PROD_104,Beauty,60,0,0,None,868,1,2,77.0,62.0,82.42857142857143
2025-02-12,PROD_104,Beauty,56,0,0,None,578,2,2,60.0,72.0,80.14285714285714
2025-02-13,PROD_104,Beauty,76,0,0,None,436,3,2,56.0,90.0,78.14285714285714
2025-02-14,PROD_104,Beauty,215,0,1,Valentines Day,429,4,2,76.0,68.0,99.14285714285714
2025-02-15,PROD_104,Beauty,112,0,0,None,752,5,2,215.0,113.0,99.0
2025-02-16,PROD_104,Beauty,100,0,0,None,683,6,2,112.0,97.0,99.42857142857143
2025-02-17,PROD_104,Beauty,70,0,0,None,898,0,2,100.0,77.0,98.42857142857143
2025-02-18,PROD_104,Beauty,80,0,0,None,423,1,2,70.0,60.0,101.28571428571429
2025-02-19,PROD_104,Beauty,66,0,0,None,886,2,2,80.0,56.0,102.71428571428571
2025-02-20,PROD_104,Beauty,72,0,0,None,452,3,2,66.0,76.0,102.14285714285714
2025-02-21,PROD_104,Beauty,77,0,0,None,294,4,2,72.0,215.0,82.42857142857143
2025-02-22,PROD_104,Beauty,107,0,0,None,701,5,2,77.0,112.0,81.71428571428571
2025-02-23,PROD_104,Beauty,90,0,0,None,278,6,2,107.0,100.0,80.28571428571429
2025-02-24,PROD_104,Beauty,78,0,0,None,975,0,2,90.0,70.0,81.42857142857143
2025-02-25,PROD_104,Beauty,82,0,0,None,901,1,2,78.0,80.0,81.71428571428571
2025-02-26,PROD_104,Beauty,77,0,0,None,551,2,2,82.0,66.0,83.28571428571429
2025-02-27,PROD_104,Beauty,60,0,0,None,455,3,2,77.0,72.0,81.57142857142857
2025-02-28,PROD_104,Beauty,157,1,0,None,548,4,2,60.0,77.0,93.0
2025-03-01,PROD_104,Beauty,72,0,0,None,676,5,3,157.0,107.0,88.0
2025-03-02,PROD_104,Beauty,98,0,0,None,591,6,3,72.0,90.0,89.14285714285714
2025-03-03,PROD_104,Beauty,68,0,0,None,585,0,3,98.0,78.0,87.71428571428571
2025-03-04,PROD_104,Beauty,77,0,0,None,292,1,3,68.0,82.0,87.0
2025-03-05,PROD_104,Beauty,85,0,0,None,644,2,3,77.0,77.0,88.14285714285714
2025-03-06,PROD_104,Beauty,73,0,0,None,833,3,3,85.0,60.0,90.0
2025-03-07,PROD_104,Beauty,63,0,0,None,472,4,3,73.0,157.0,76.57142857142857
2025-03-08,PROD_104,Beauty,103,0,0,None,681,5,3,63.0,72.0,81.0
2025-03-09,PROD_104,Beauty,133,0,0,None,524,6,3,103.0,98.0,86.0
2025-03-10,PROD_104,Beauty,60,0,0,None,625,0,3,133.0,68.0,84.85714285714286
2025-03-11,PROD_104,Beauty,94,0,0,None,464,1,3,60.0,77.0,87.28571428571429
2025-03-12,PROD_104,Beauty,49,0,0,None,873,2,3,94.0,85.0,82.14285714285714
2025-03-13,PROD_104,Beauty,69,0,0,None,621,3,3,49.0,73.0,81.57142857142857
2025-03-14,PROD_104,Beauty,71,0,0,None,296,4,3,69.0,63.0,82.71428571428571
2025-03-15,PROD_104,Beauty,94,0,0,None,459,5,3,71.0,103.0,81.42857142857143
2025-03-16,PROD_104,Beauty,130,0,0,None,483,6,3,94.0,133.0,81.0
2025-03-17,PROD_104,Beauty,53,0,0,None,638,0,3,130.0,60.0,80.0
2025-03-18,PROD_104,Beauty,110,1,0,None,671,1,3,53.0,94.0,82.28571428571429
2025-03-19,PROD_104,Beauty,116,1,0,None,639,2,3,110.0,49.0,91.85714285714286
2025-03-20,PROD_104,Beauty,61,0,0,None,494,3,3,116.0,69.0,90.71428571428571
2025-03-21,PROD_104,Beauty,48,0,0,None,278,4,3,61.0,71.0,87.42857142857143
2025-03-22,PROD_104,Beauty,107,0,0,None,447,5,3,48.0,94.0,89.28571428571429
2025-03-23,PROD_104,Beauty,104,0,0,None,495,6,3,107.0,130.0,85.57142857142857
2025-03-24,PROD_104,Beauty,71,0,0,None,251,0,3,104.0,53.0,88.14285714285714
2025-03-25,PROD_104,Beauty,70,0,0,None,996,1,3,71.0,110.0,82.42857142857143
2025-03-26,PROD_104,Beauty,53,0,0,None,890,2,3,70.0,116.0,73.42857142857143
2025-03-27,PROD_104,Beauty,121,1,0,None,610,3,3,53.0,61.0,82.0
2025-03-28,PROD_104,Beauty,94,1,0,None,896,4,3,121.0,48.0,88.57142857142857
2025-03-29,PROD_104,Beauty,111,0,0,None,773,5,3,94.0,107.0,89.14285714285714
2025-03-30,PROD_104,Beauty,119,0,0,None,742,6,3,111.0,104.0,91.28571428571429
2025-03-31,PROD_104,Beauty,234,0,1,Eid al-Fitr,601,0,3,119.0,71.0,114.57142857142857
2025-04-01,PROD_104,Beauty,57,0,0,None,406,1,4,234.0,70.0,112.71428571428571
2025-04-02,PROD_104,Beauty,56,0,0,None,477,2,4,57.0,53.0,113.14285714285714
2025-04-03,PROD_104,Beauty,58,0,0,None,681,3,4,56.0,121.0,104.14285714285714
2025-04-04,PROD_104,Beauty,56,0,0,None,676,4,4,58.0,94.0,98.71428571428571
2025-04-05,PROD_104,Beauty,90,0,0,None,260,5,4,56.0,111.0,95.71428571428571
2025-04-06,PROD_104,Beauty,166,1,0,None,264,6,4,90.0,119.0,102.42857142857143
2025-04-07,PROD_104,Beauty,64,0,0,None,898,0,4,166.0,234.0,78.14285714285714
2025-04-08,PROD_104,Beauty,68,0,0,None,892,1,4,64.0,57.0,79.71428571428571
2025-04-09,PROD_104,Beauty,59,0,0,None,651,2,4,68.0,56.0,80.14285714285714
2025-04-10,PROD_104,Beauty,53,0,0,None,215,3,4,59.0,58.0,79.42857142857143
2025-04-11,PROD_104,Beauty,59,0,0,None,324,4,4,53.0,56.0,79.85714285714286
2025-04-12,PROD_104,Beauty,109,0,0,None,349,5,4,59.0,90.0,82.57142857142857
2025-04-13,PROD_104,Beauty,97,0,0,None,397,6,4,109.0,166.0,72.71428571428571
2025-04-14,PROD_104,Beauty,56,0,0,None,244,0,4,97.0,64.0,71.57142857142857
2025-04-15,PROD_104,Beauty,77,0,0,None,766,1,4,56.0,68.0,72.85714285714286
2025-04-16,PROD_104,Beauty,78,0,0,None,384,2,4,77.0,59.0,75.57142857142857
2025-04-17,PROD_104,Beauty,80,0,0,None,798,3,4,78.0,53.0,79.42857142857143
2025-04-18,PROD_104,Beauty,68,0,0,None,919,4,4,80.0,59.0,80.71428571428571
2025-04-19,PROD_104,Beauty,107,0,0,None,612,5,4,68.0,109.0,80.42857142857143
2025-04-20,PROD_104,Beauty,252,0,1,Easter,880,6,4,107.0,97.0,102.57142857142857
2025-04-21,PROD_104,Beauty,70,0,0,None,793,0,4,252.0,56.0,104.57142857142857
2025-04-22,PROD_104,Beauty,76,0,0,None,816,1,4,70.0,77.0,104.42857142857143
2025-04-23,PROD_104,Beauty,78,0,0,None,302,2,4,76.0,78.0,104.42857142857143
2025-04-24,PROD_104,Beauty,53,0,0,None,289,3,4,78.0,80.0,100.57142857142857
2025-04-25,PROD_104,Beauty,63,0,0,None,408,4,4,53.0,68.0,99.85714285714286
2025-04-26,PROD_104,Beauty,99,0,0,None,390,5,4,63.0,107.0,98.71428571428571
2025-04-27,PROD_104,Beauty,113,0,0,None,752,6,4,99.0,252.0,78.85714285714286
2025-04-28,PROD_104,Beauty,84,0,0,None,773,0,4,113.0,70.0,80.85714285714286
2025-04-29,PROD_104,Beauty,66,0,0,None,697,1,4,84.0,76.0,79.42857142857143
2025-04-30,PROD_104,Beauty,53,0,0,None,838,2,4,66.0,78.0,75.85714285714286
2025-05-01,PROD_104,Beauty,64,0,0,None,414,3,5,53.0,53.0,77.42857142857143
2025-05-02,PROD_104,Beauty,76,0,0,None,711,4,5,64.0,63.0,79.28571428571429
2025-05-03,PROD_104,Beauty,114,0,0,None,626,5,5,76.0,99.0,81.42857142857143
2025-05-04,PROD_104,Beauty,102,0,0,None,628,6,5,114.0,113.0,79.85714285714286
2025-05-05,PROD_104,Beauty,70,0,0,None,927,0,5,102.0,84.0,77.85714285714286
2025-05-06,PROD_104,Beauty,53,0,0,None,329,1,5,70.0,66.0,76.0
2025-05-07,PROD_104,Beauty,75,0,0,None,536,2,5,53.0,53.0,79.14285714285714
2025-05-08,PROD_104,Beauty,62,0,0,None,567,3,5,75.0,64.0,78.85714285714286
2025-05-09,PROD_104,Beauty,58,0,0,None,894,4,5,62.0,76.0,76.28571428571429
2025-05-10,PROD_104,Beauty,124,0,0,None,473,5,5,58.0,114.0,77.71428571428571
2025-05-11,PROD_104,Beauty,94,0,0,None,272,6,5,124.0,102.0,76.57142857142857
2025-05-12,PROD_104,Beauty,73,0,0,None,356,0,5,94.0,70.0,77.0
2025-05-13,PROD_104,Beauty,77,0,0,None,464,1,5,73.0,53.0,80.42857142857143
2025-05-14,PROD_104,Beauty,70,0,0,None,354,2,5,77.0,75.0,79.71428571428571
2025-05-15,PROD_104,Beauty,75,0,0,None,737,3,5,70.0,62.0,81.57142857142857
2025-05-16,PROD_104,Beauty,59,0,0,None,353,4,5,75.0,58.0,81.71428571428571
2025-05-17,PROD_104,Beauty,95,0,0,None,649,5,5,59.0,124.0,77.57142857142857
2025-05-18,PROD_104,Beauty,59,0,0,None,472,6,5,95.0,94.0,72.57142857142857
2025-05-19,PROD_104,Beauty,50,0,0,None,842,0,5,59.0,73.0,69.28571428571429
2025-05-20,PROD_104,Beauty,61,0,0,None,766,1,5,50.0,77.0,67.0
2025-05-21,PROD_104,Beauty,51,0,0,None,607,2,5,61.0,70.0,64.28571428571429
2025-05-22,PROD_104,Beauty,78,0,0,None,328,3,5,51.0,75.0,64.71428571428571
2025-05-23,PROD_104,Beauty,84,0,0,None,641,4,5,78.0,59.0,68.28571428571429
2025-05-24,PROD_104,Beauty,85,0,0,None,333,5,5,84.0,95.0,66.85714285714286
2025-05-25,PROD_104,Beauty,91,0,0,None,865,6,5,85.0,59.0,71.42857142857143
2025-05-26,PROD_104,Beauty,74,0,0,None,398,0,5,91.0,50.0,74.85714285714286
2025-05-27,PROD_104,Beauty,67,0,0,None,635,1,5,74.0,61.0,75.71428571428571
2025-05-28,PROD_104,Beauty,64,0,0,None,658,2,5,67.0,51.0,77.57142857142857
2025-05-29,PROD_104,Beauty,61,0,0,None,929,3,5,64.0,78.0,75.14285714285714
2025-05-30,PROD_104,Beauty,77,0,0,None,980,4,5,61.0,84.0,74.14285714285714
2025-05-31,PROD_104,Beauty,90,0,0,None,777,5,5,77.0,85.0,74.85714285714286
2025-06-01,PROD_104,Beauty,95,0,0,None,278,6,6,90.0,91.0,75.42857142857143
2025-06-02,PROD_104,Beauty,57,0,0,None,329,0,6,95.0,74.0,73.0
2025-06-03,PROD_104,Beauty,64,0,0,None,898,1,6,57.0,67.0,72.57142857142857
2025-06-04,PROD_104,Beauty,87,0,0,None,711,2,6,64.0,64.0,75.85714285714286
2025-06-05,PROD_104,Beauty,67,0,0,None,983,3,6,87.0,61.0,76.71428571428571
2025-06-06,PROD_104,Beauty,68,0,0,None,391,4,6,67.0,77.0,75.42857142857143
2025-06-07,PROD_104,Beauty,98,0,0,None,723,5,6,68.0,90.0,76.57142857142857
2025-06-08,PROD_104,Beauty,90,0,0,None,270,6,6,98.0,95.0,75.85714285714286
2025-06-09,PROD_104,Beauty,83,0,0,None,218,0,6,90.0,57.0,79.57142857142857
2025-06-10,PROD_104,Beauty,73,0,0,None,722,1,6,83.0,64.0,80.85714285714286
2025-06-11,PROD_104,Beauty,72,0,0,None,586,2,6,73.0,87.0,78.71428571428571
2025-06-12,PROD_104,Beauty,71,0,0,None,470,3,6,72.0,67.0,79.28571428571429
2025-06-13,PROD_104,Beauty,86,0,0,None,728,4,6,71.0,68.0,81.85714285714286
2025-06-14,PROD_104,Beauty,178,1,0,None,817,5,6,86.0,98.0,93.28571428571429
2025-06-15,PROD_104,Beauty,119,0,0,None,830,6,6,178.0,90.0,97.42857142857143
2025-06-16,PROD_104,Beauty,71,0,0,None,563,0,6,119.0,83.0,95.71428571428571
2025-06-17,PROD_104,Beauty,69,0,0,None,745,1,6,71.0,73.0,95.14285714285714
2025-06-18,PROD_104,Beauty,61,0,0,None,934,2,6,69.0,72.0,93.57142857142857
2025-06-19,PROD_104,Beauty,71,0,0,None,979,3,6,61.0,71.0,93.57142857142857
2025-06-20,PROD_104,Beauty,73,0,0,None,284,4,6,71.0,86.0,91.71428571428571
2025-06-21,PROD_104,Beauty,100,0,0,None,396,5,6,73.0,178.0,80.57142857142857
2025-06-22,PROD_104,Beauty,111,0,0,None,591,6,6,100.0,119.0,79.42857142857143
2025-06-23,PROD_104,Beauty,82,0,0,None,466,0,6,111.0,71.0,81.0
2025-06-24,PROD_104,Beauty,65,0,0,None,719,1,6,82.0,69.0,80.42857142857143
2025-06-25,PROD_104,Beauty,93,0,0,None,835,2,6,65.0,61.0,85.0
2025-06-26,PROD_104,Beauty,73,0,0,None,207,3,6,93.0,71.0,85.28571428571429
2025-06-27,PROD_104,Beauty,62,0,0,None,659,4,6,73.0,73.0,83.71428571428571
2025-06-28,PROD_104,Beauty,99,0,0,None,860,5,6,62.0,100.0,83.57142857142857
2025-06-29,PROD_104,Beauty,94,0,0,None,878,6,6,99.0,111.0,81.14285714285714
2025-06-30,PROD_104,Beauty,52,0,0,None,609,0,6,94.0,82.0,76.85714285714286
2025-07-01,PROD_104,Beauty,59,0,0,None,445,1,7,52.0,65.0,76.0
2025-07-02,PROD_104,Beauty,76,0,0,None,645,2,7,59.0,93.0,73.57142857142857
2025-07-03,PROD_104,Beauty,119,1,0,None,250,3,7,76.0,73.0,80.14285714285714
2025-07-04,PROD_104,Beauty,209,0,1,Summer Peak,911,4,7,119.0,62.0,101.14285714285714
2025-07-05,PROD_104,Beauty,107,0,0,None,256,5,7,209.0,99.0,102.28571428571429
2025-07-06,PROD_104,Beauty,131,0,0,None,931,6,7,107.0,94.0,107.57142857142857
2025-07-07,PROD_104,Beauty,66,0,0,None,551,0,7,131.0,52.0,109.57142857142857
2025-07-08,PROD_104,Beauty,64,0,0,None,379,1,7,66.0,59.0,110.28571428571429
2025-07-09,PROD_104,Beauty,62,0,0,None,945,2,7,64.0,76.0,108.28571428571429
2025-07-10,PROD_104,Beauty,79,0,0,None,729,3,7,62.0,119.0,102.57142857142857
2025-07-11,PROD_104,Beauty,65,0,0,None,428,4,7,79.0,209.0,82.0
2025-07-12,PROD_104,Beauty,85,0,0,None,601,5,7,65.0,107.0,78.85714285714286
2025-07-13,PROD_104,Beauty,110,0,0,None,783,6,7,85.0,131.0,75.85714285714286
2025-07-14,PROD_104,Beauty,60,0,0,None,635,0,7,110.0,66.0,75.0
2025-07-15,PROD_104,Beauty,65,0,0,None,393,1,7,60.0,64.0,75.14285714285714
2025-07-16,PROD_104,Beauty,70,0,0,None,800,2,7,65.0,62.0,76.28571428571429
2025-07-17,PROD_104,Beauty,78,0,0,None,409,3,7,70.0,79.0,76.14285714285714
2025-07-18,PROD_104,Beauty,84,0,0,None,509,4,7,78.0,65.0,78.85714285714286
2025-07-19,PROD_104,Beauty,101,0,0,None,991,5,7,84.0,85.0,81.14285714285714
2025-07-20,PROD_104,Beauty,97,0,0,None,204,6,7,101.0,110.0,79.28571428571429
2025-07-21,PROD_104,Beauty,67,0,0,None,381,0,7,97.0,60.0,80.28571428571429
2025-07-22,PROD_104,Beauty,77,0,0,None,897,1,7,67.0,65.0,82.0
2025-07-23,PROD_104,Beauty,63,0,0,None,787,2,7,77.0,70.0,81.0
2025-07-24,PROD_104,Beauty,70,0,0,None,684,3,7,63.0,78.0,79.85714285714286
2025-07-25,PROD_104,Beauty,84,0,0,None,457,4,7,70.0,84.0,79.85714285714286
2025-07-26,PROD_104,Beauty,87,0,0,None,350,5,7,84.0,101.0,77.85714285714286
2025-07-27,PROD_104,Beauty,104,0,0,None,528,6,7,87.0,97.0,78.85714285714286
2025-07-28,PROD_104,Beauty,71,0,0,None,529,0,7,104.0,67.0,79.42857142857143
2025-07-29,PROD_104,Beauty,76,0,0,None,368,1,7,71.0,77.0,79.28571428571429
2025-07-30,PROD_104,Beauty,58,0,0,None,838,2,7,76.0,63.0,78.57142857142857
2025-07-31,PROD_104,Beauty,61,0,0,None,615,3,7,58.0,70.0,77.28571428571429
2025-08-01,PROD_104,Beauty,57,0,0,None,909,4,8,61.0,84.0,73.42857142857143
2025-08-02,PROD_104,Beauty,91,0,0,None,819,5,8,57.0,87.0,74.0
2025-08-03,PROD_104,Beauty,112,0,0,None,436,6,8,91.0,104.0,75.14285714285714
2025-08-04,PROD_104,Beauty,69,0,0,None,418,0,8,112.0,71.0,74.85714285714286
2025-08-05,PROD_104,Beauty,71,0,0,None,608,1,8,69.0,76.0,74.14285714285714
2025-08-06,PROD_104,Beauty,137,1,0,None,556,2,8,71.0,58.0,85.42857142857143
2025-08-07,PROD_104,Beauty,68,0,0,None,955,3,8,137.0,61.0,86.42857142857143
2025-08-08,PROD_104,Beauty,62,0,0,None,511,4,8,68.0,57.0,87.14285714285714
2025-08-09,PROD_104,Beauty,91,0,0,None,789,5,8,62.0,91.0,87.14285714285714
2025-08-10,PROD_104,Beauty,102,0,0,None,380,6,8,91.0,112.0,85.71428571428571
2025-08-11,PROD_104,Beauty,78,0,0,None,967,0,8,102.0,69.0,87.0
2025-08-12,PROD_104,Beauty,75,0,0,None,882,1,8,78.0,71.0,87.57142857142857
2025-08-13,PROD_104,Beauty,66,0,0,None,794,2,8,75.0,137.0,77.42857142857143
2025-08-14,PROD_104,Beauty,68,0,0,None,721,3,8,66.0,68.0,77.42857142857143
2025-08-15,PROD_104,Beauty,80,0,0,None,720,4,8,68.0,62.0,80.0
2025-08-16,PROD_104,Beauty,111,0,0,None,709,5,8,80.0,91.0,82.85714285714286
2025-08-17,PROD_104,Beauty,106,0,0,None,624,6,8,111.0,102.0,83.42857142857143
2025-08-18,PROD_104,Beauty,82,0,0,None,633,0,8,106.0,78.0,84.0
2025-08-19,PROD_104,Beauty,65,0,0,None,366,1,8,82.0,75.0,82.57142857142857
2025-08-20,PROD_104,Beauty,49,0,0,None,984,2,8,65.0,66.0,80.14285714285714
2025-08-21,PROD_104,Beauty,69,0,0,None,369,3,8,49.0,68.0,80.28571428571429
2025-08-22,PROD_104,Beauty,61,0,0,None,289,4,8,69.0,80.0,77.57142857142857
2025-08-23,PROD_104,Beauty,110,0,0,None,414,5,8,61.0,111.0,77.42857142857143
2025-08-24,PROD_104,Beauty,72,0,0,None,943,6,8,110.0,106.0,72.57142857142857
2025-08-25,PROD_104,Beauty,66,0,0,None,367,0,8,72.0,82.0,70.28571428571429
2025-08-26,PROD_104,Beauty,64,0,0,None,809,1,8,66.0,65.0,70.14285714285714
2025-08-27,PROD_104,Beauty,46,0,0,None,896,2,8,64.0,49.0,69.71428571428571
2025-08-28,PROD_104,Beauty,62,0,0,None,738,3,8,46.0,69.0,68.71428571428571
2025-08-29,PROD_104,Beauty,44,0,0,None,619,4,8,62.0,61.0,66.28571428571429
2025-08-30,PROD_104,Beauty,84,0,0,None,313,5,8,44.0,110.0,62.57142857142857
2025-08-31,PROD_104,Beauty,102,0,0,None,668,6,8,84.0,72.0,66.85714285714286
2025-09-01,PROD_104,Beauty,66,0,0,None,243,0,9,102.0,66.0,66.85714285714286
2025-09-02,PROD_104,Beauty,70,0,0,None,406,1,9,66.0,64.0,67.71428571428571
2025-09-03,PROD_104,Beauty,80,0,0,None,727,2,9,70.0,46.0,72.57142857142857
2025-09-04,PROD_104,Beauty,65,0,0,None,532,3,9,80.0,62.0,73.0
2025-09-05,PROD_104,Beauty,49,0,0,None,244,4,9,65.0,44.0,73.71428571428571
2025-09-06,PROD_104,Beauty,123,0,0,None,218,5,9,49.0,84.0,79.28571428571429
2025-09-07,PROD_104,Beauty,101,0,0,None,960,6,9,123.0,102.0,79.14285714285714
2025-09-08,PROD_104,Beauty,72,0,0,None,524,0,9,101.0,66.0,80.0
2025-09-09,PROD_104,Beauty,137,1,0,None,241,1,9,72.0,70.0,89.57142857142857
2025-09-10,PROD_104,Beauty,67,0,0,None,721,2,9,137.0,80.0,87.71428571428571
2025-09-11,PROD_104,Beauty,61,0,0,None,643,3,9,67.0,65.0,87.14285714285714
2025-09-12,PROD_104,Beauty,57,0,0,None,942,4,9,61.0,49.0,88.28571428571429
2025-09-13,PROD_104,Beauty,101,0,0,None,924,5,9,57.0,123.0,85.14285714285714
2025-09-14,PROD_104,Beauty,154,1,0,None,370,6,9,101.0,101.0,92.71428571428571
2025-09-15,PROD_104,Beauty,141,1,0,None,505,0,9,154.0,72.0,102.57142857142857
2025-09-16,PROD_104,Beauty,133,1,0,None,754,1,9,141.0,137.0,102.0
2025-09-17,PROD_104,Beauty,87,0,0,None,577,2,9,133.0,67.0,104.85714285714286
2025-09-18,PROD_104,Beauty,76,0,0,None,270,3,9,87.0,61.0,107.0
2025-09-19,PROD_104,Beauty,68,0,0,None,732,4,9,76.0,57.0,108.57142857142857
2025-09-20,PROD_104,Beauty,115,0,0,None,685,5,9,68.0,101.0,110.57142857142857
2025-09-21,PROD_104,Beauty,114,0,0,None,716,6,9,115.0,154.0,104.85714285714286
2025-09-22,PROD_104,Beauty,51,0,0,None,804,0,9,114.0,141.0,92.0
2025-09-23,PROD_104,Beauty,74,0,0,None,392,1,9,51.0,133.0,83.57142857142857
2025-09-24,PROD_104,Beauty,64,0,0,None,751,2,9,74.0,87.0,80.28571428571429
2025-09-25,PROD_104,Beauty,79,0,0,None,838,3,9,64.0,76.0,80.71428571428571
2025-09-26,PROD_104,Beauty,86,0,0,None,397,4,9,79.0,68.0,83.28571428571429
2025-09-27,PROD_104,Beauty,103,0,0,None,696,5,9,86.0,115.0,81.57142857142857
2025-09-28,PROD_104,Beauty,115,0,0,None,703,6,9,103.0,114.0,81.71428571428571
2025-09-29,PROD_104,Beauty,69,0,0,None,902,0,9,115.0,51.0,84.28571428571429
2025-09-30,PROD_104,Beauty,68,0,0,None,773,1,9,69.0,74.0,83.42857142857143
2025-10-01,PROD_104,Beauty,63,0,0,None,728,2,10,68.0,64.0,83.28571428571429
2025-10-02,PROD_104,Beauty,72,0,0,None,623,3,10,63.0,79.0,82.28571428571429
2025-10-03,PROD_104,Beauty,64,0,0,None,908,4,10,72.0,86.0,79.14285714285714
2025-10-04,PROD_104,Beauty,103,0,0,None,506,5,10,64.0,103.0,79.14285714285714
2025-10-05,PROD_104,Beauty,116,0,0,None,345,6,10,103.0,115.0,79.28571428571429
2025-10-06,PROD_104,Beauty,59,0,0,None,997,0,10,116.0,69.0,77.85714285714286
2025-10-07,PROD_104,Beauty,71,0,0,None,810,1,10,59.0,68.0,78.28571428571429
2025-10-08,PROD_104,Beauty,99,1,0,None,470,2,10,71.0,63.0,83.42857142857143
2025-10-09,PROD_104,Beauty,147,1,0,None,618,3,10,99.0,72.0,94.14285714285714
2025-10-10,PROD_104,Beauty,78,0,0,None,520,4,10,147.0,64.0,96.14285714285714
2025-10-11,PROD_104,Beauty,102,0,0,None,840,5,10,78.0,103.0,96.0
2025-10-12,PROD_104,Beauty,67,0,0,None,226,6,10,102.0,116.0,89.0
2025-10-13,PROD_104,Beauty,73,0,0,None,878,0,10,67.0,59.0,91.0
2025-10-14,PROD_104,Beauty,64,0,0,None,678,1,10,73.0,71.0,90.0
2025-10-15,PROD_104,Beauty,52,0,0,None,601,2,10,64.0,99.0,83.28571428571429
2025-10-16,PROD_104,Beauty,73,0,0,None,912,3,10,52.0,147.0,72.71428571428571
2025-10-17,PROD_104,Beauty,52,0,0,None,454,4,10,73.0,78.0,69.0
2025-10-18,PROD_104,Beauty,98,0,0,None,203,5,10,52.0,102.0,68.42857142857143
2025-10-19,PROD_104,Beauty,81,0,0,None,608,6,10,98.0,67.0,70.42857142857143
2025-10-20,PROD_104,Beauty,64,0,0,None,358,0,10,81.0,73.0,69.14285714285714
2025-10-21,PROD_104,Beauty,64,0,0,None,603,1,10,64.0,64.0,69.14285714285714
2025-10-22,PROD_104,Beauty,72,0,0,None,550,2,10,64.0,52.0,72.0
2025-10-23,PROD_104,Beauty,61,0,0,None,332,3,10,72.0,73.0,70.28571428571429
2025-10-24,PROD_104,Beauty,83,0,0,None,662,4,10,61.0,52.0,74.71428571428571
2025-10-25,PROD_104,Beauty,117,0,0,None,216,5,10,83.0,98.0,77.42857142857143
2025-10-26,PROD_104,Beauty,90,0,0,None,873,6,10,117.0,81.0,78.71428571428571
2025-10-27,PROD_104,Beauty,44,0,0,None,685,0,10,90.0,64.0,75.85714285714286
2025-10-28,PROD_104,Beauty,60,0,0,None,982,1,10,44.0,64.0,75.28571428571429
2025-10-29,PROD_104,Beauty,141,1,0,None,556,2,10,60.0,72.0,85.14285714285714
2025-10-30,PROD_104,Beauty,63,0,0,None,273,3,10,141.0,61.0,85.42857142857143
2025-10-31,PROD_104,Beauty,64,0,0,None,708,4,10,63.0,83.0,82.71428571428571
2025-11-01,PROD_104,Beauty,91,0,0,None,203,5,11,64.0,117.0,79.0
2025-11-02,PROD_104,Beauty,88,0,0,None,728,6,11,91.0,90.0,78.71428571428571
2025-11-03,PROD_104,Beauty,75,0,0,None,930,0,11,88.0,44.0,83.14285714285714
2025-11-04,PROD_104,Beauty,77,0,0,None,476,1,11,75.0,60.0,85.57142857142857
